car_name,brand,model,avg_cost_price,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price_log,vehicle_age_log,km_driven_log,mileage_log,engine_log,max_power_log,seats_log,selling_price_log
Hyundai i10,Hyundai,i10,7.1382666,10,15000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5,5.0,2.0965772044394058,2.3978952727983707,9.61587214452889,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.791759469228055
Honda City,Honda,City,15.145,12,75000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,3.0,2.7816104325635163,2.5649493574615367,11.225256725762893,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.3862943611198906
Datsun GO,Datsun,GO,7.155,3,3300.0,Individual,Petrol,Manual,19.02,1198.0,67.05,7,5.5,2.098631261800549,1.3862943611198906,8.101980731853192,2.9967317967523925,7.089243155027514,4.220242773943291,2.0794415416798357,1.8718021769015913
Kia Seltos,Kia,Seltos,16.102222,2,10097.0,Dealer,Petrol,Automatic,16.8,1353.0,138.0,5,18.5,2.839208422468668,1.0986122886681098,9.22009266341886,2.8791984144362717,7.21081845347222,4.9344739331306915,1.791759469228055,2.970414465569701
Hyundai Verna,Hyundai,Verna,13.505,4,12000.0,Dealer,Petrol,Automatic,17.0,1591.0,121.3,5,10.75,2.674493425463124,1.6094379124341003,9.392745258631441,2.8903717578961645,7.3727463664043285,4.806477067646175,1.791759469228055,2.463853240590168
Hyundai i20,Hyundai,i20,11.26,10,71000.0,Dealer,Diesel,Manual,22.54,1396.0,88.76,5,3.29,2.506341949177057,2.3978952727983707,11.170449240431308,3.1587011407245402,7.242082359256962,4.497139465573745,1.791759469228055,1.4562867240478574
Maruti Wagon R,Maruti,Wagon R,6.185586,10,50000.0,Individual,CNG,Manual,26.2,998.0,58.2,5,2.25,1.972077071619162,2.3978952727983707,10.819798284210286,3.3032170013511957,6.906754778648554,4.080921554777451,1.791759469228055,1.1786549963416462
Toyota Innova,Toyota,Innova,24.86143,7,140165.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7,9.91,3.252752639197715,2.0794415416798357,11.85058271347315,2.624668605984526,7.822044008185619,4.634728988229636,2.0794415416798357,2.3896797858589216
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,9,61000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,4.55,2.2331784796930116,2.302585092994046,11.0186455364637,3.194583116665151,7.130098510125578,4.31748811353631,1.791759469228055,1.7137979621249846
Maruti Ciaz,Maruti,Ciaz,11.595719,5,70000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5,6.8,2.5333570211124274,1.791759469228055,11.156264806643742,3.370394477752483,7.130098510125578,4.4942386252808095,1.791759469228055,2.0541237581487333
Volkswagen Polo,Volkswagen,Polo,9.283831,5,63000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5,5.1,2.330572821230334,1.791759469228055,11.050905878263567,3.0511669515702105,7.312553498102598,4.48863636973214,1.791759469228055,1.8082887555452603
Maruti Swift,Maruti,Swift,7.815,5,24000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5,5.21,2.1764548223410936,1.791759469228055,10.085850775128717,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,1.826160902088217
Hyundai i20,Hyundai,i20,10.565,6,48488.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,5.25,2.4479832594000728,1.9459101490553132,10.78909224707792,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.8325814637483102
Maruti Baleno,Maruti,Baleno,8.693568,3,33635.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5,8.5,2.2714625964761543,1.3862943611198906,10.423352200952788,3.3460369489860575,7.130098510125578,4.31748811353631,1.791759469228055,2.2512917986064953
Ford Freestyle,Ford,Freestyle,8.641167,3,40000.0,Individual,Diesel,Manual,24.4,1498.0,98.63,5,6.5,2.2660421269230664,1.3862943611198906,10.596659732783579,3.2347491590059976,7.312553498102598,4.6014632964889435,1.791759469228055,2.0149030205422647
Hyundai Verna,Hyundai,Verna,14.583057,8,83000.0,Dealer,Petrol,Automatic,15.74,1591.0,121.3,5,5.0,2.7461842601866837,2.1972245773362196,11.326607934898927,2.817801051388579,7.3727463664043285,4.806477067646175,1.791759469228055,1.791759469228055
Hyundai i20,Hyundai,i20,10.810042,6,17999.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,5.91,2.4689502187961105,1.9459101490553132,9.798127036878302,2.9755295856992126,7.088408778675395,4.41679033671635,1.791759469228055,1.9329696156973943
Hyundai i20,Hyundai,i20,10.575,2,12000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5,7.0,2.448847583494124,1.0986122886681098,9.392745258631441,2.9755295856992126,7.088408778675395,4.417152444015314,1.791759469228055,2.0794415416798357
Maruti Wagon R,Maruti,Wagon R,6.14,5,30000.0,Dealer,CNG,Manual,26.2,998.0,58.2,5,3.75,1.9657127576519964,1.791759469228055,10.308985993422082,3.3032170013511957,6.906754778648554,4.080921554777451,1.791759469228055,1.55814461804655
Maruti SwiftDzire,Maruti,SwiftDzire,8.62,3,22000.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5,7.95,2.2638442527814697,1.3862943611198906,9.99884318585288,3.100542596684933,7.088408778675395,4.416428098248192,1.791759469228055,2.191653510975606
Hyundai i20,Hyundai,i20,10.81,6,50000.0,Dealer,Petrol,Manual,18.5,1197.0,82.85,5,5.5,2.468946665739897,1.9459101490553132,10.819798284210286,2.970414465569701,7.088408778675395,4.429029470071496,1.791759469228055,1.8718021769015913
Hyundai i20,Hyundai,i20,11.26,5,43000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,6.85,2.506341949177057,1.791759469228055,10.668978650219241,3.1587011407245402,7.242082359256962,4.496805198721463,1.791759469228055,2.0605135196455997
Hyundai Grand,Hyundai,Grand,7.24,6,75000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5,4.95,2.109000316144458,1.9459101490553132,11.225256725762893,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.7833911875012582
Volkswagen Polo,Volkswagen,Polo,9.2,5,58000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5,6.65,2.3223877015907286,1.791759469228055,10.968215530759236,2.9019708434634395,7.088408778675395,4.65014353704307,1.791759469228055,2.0347056603047755
Maruti Ertiga,Maruti,Ertiga,10.457891,4,19000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7,8.75,2.4386787034536006,1.6094379124341003,9.852246888342531,3.2394624764140367,7.130098510125578,4.4942386252808095,2.0794415416798357,2.277267285009756
Hyundai Grand,Hyundai,Grand,7.23,6,51765.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5,5.0,2.1077860170065343,1.9459101490553132,10.854488842085678,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.791759469228055
Honda City,Honda,City,14.945,10,100000.0,Individual,Petrol,Manual,17.0,1497.0,118.0,5,3.8,2.7691452813227433,2.3978952727983707,11.51293546492023,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.5686159079797377
Honda City,Honda,City,14.945,5,56210.0,Dealer,Petrol,Manual,16.9,1497.0,100.0,5,7.0,2.7691452813227433,1.791759469228055,10.936867746266623,2.8848006915355513,7.311886164077165,4.61512051684126,1.791759469228055,2.0794415416798357
Hyundai i10,Hyundai,i10,7.1382666,12,80000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5,1.8,2.0965772044394058,2.5649493574615367,11.289794413577894,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.0296194001512595
Hyundai Creta,Hyundai,Creta,16.575,3,8400.0,Individual,Diesel,Manual,22.1,1396.0,88.7,5,10.5,2.8664774811072227,1.3862943611198906,9.036106025364846,3.1398326340415887,7.242082359256962,4.496470735042924,1.791759469228055,2.4423470353692043
Hyundai Grand,Hyundai,Grand,7.24,6,55000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5,5.25,2.109000316144458,1.9459101490553132,10.915106645867503,2.9907197125611136,7.088408778675395,4.418840607796598,1.791759469228055,1.8325814637483102
Honda WR-V,Honda,WR-V,12.45,4,23039.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5,7.5,2.598979091866817,1.6094379124341003,10.044987114809828,3.2771447329921766,7.312553498102598,4.6011621492704835,1.791759469228055,2.1400661634962708
Tata Safari,Tata,Safari,18.13,12,120000.0,Individual,Petrol,Manual,12.0,2092.0,127.0,7,4.9,2.951257739582145,2.5649493574615367,11.695255355062795,2.5649493574615367,7.646353722445999,4.852030263919617,2.0794415416798357,1.774952367075645
Mahindra XUV500,Mahindra,XUV500,19.74,8,95000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7,7.5,3.032064191765613,2.1972245773362196,11.461642696843066,2.778819295684189,7.687080155783135,4.948759890378168,2.0794415416798357,2.1400661634962708
Hyundai Verna,Hyundai,Verna,14.583057,12,66000.0,Dealer,Diesel,Manual,25.0,1493.0,113.42,5,3.75,2.7461842601866837,2.5649493574615367,11.097425172408931,3.258096538021482,7.309212365692763,4.739875872837458,1.791759469228055,1.55814461804655
Honda City,Honda,City,15.0,11,161445.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5,2.75,2.772588722239781,2.4849066497880004,11.991926000407222,2.8903717578961645,7.311886164077165,4.77912349311153,1.791759469228055,1.3217558399823195
Hyundai i10,Hyundai,i10,7.24,10,102000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5,2.85,2.109000316144458,2.3978952727983707,11.532737896139919,2.8875901574378777,7.088408778675395,4.380775871869587,1.791759469228055,1.3480731235289312
Honda WR-V,Honda,WR-V,12.445,4,110000.0,Individual,Diesel,Manual,25.5,1498.0,98.6,5,7.75,2.5986072670227407,1.6094379124341003,11.608244735642321,3.2771447329921766,7.312553498102598,4.6011621492704835,1.791759469228055,2.169053700369523
Honda Amaze,Honda,Amaze,9.33984,8,41000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5,3.65,2.336004388815661,2.1972245773362196,10.62135173563291,2.9444389791664403,7.089243155027514,4.473921864580443,1.791759469228055,1.5368672401083898
Maruti Swift,Maruti,Swift,7.85,3,8260.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5,5.82,2.180417448243857,1.3862943611198906,9.019300924562506,3.1354942159291497,7.088408778675395,4.416428098248192,1.791759469228055,1.9198594970256604
Maruti SwiftDzire,Maruti,SwiftDzire,8.329473,10,64000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5,3.95,2.2331784796930116,2.3978952727983707,11.06665398721974,3.0106208484645167,7.130098510125578,4.316153910895388,1.791759469228055,1.5993875862136728
Maruti Vitara,Maruti,Vitara,10.815,4,39100.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,7.9,2.4693698751232804,1.6094379124341003,10.573903321093981,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.186051287453536
Mahindra Scorpio,Mahindra,Scorpio,17.005,3,27000.0,Individual,Diesel,Manual,15.4,2523.0,75.0,7,9.5,2.890649450489707,1.3862943611198906,10.203629181337648,2.797281311569803,7.8336002236611035,4.330733340286331,2.0794415416798357,2.3513752571634776
Mahindra Thar,Mahindra,Thar,15.605,6,74000.0,Dealer,Diesel,Manual,18.06,2523.0,63.0,7,5.51,2.809703827260888,1.9459101490553132,11.211833885608513,2.9475918702062436,7.8336002236611035,4.1588830833596715,2.0794415416798357,1.8733394913789774
Volkswagen Polo,Volkswagen,Polo,9.49,7,13000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5,6.5,2.3504224005891556,2.0794415416798357,9.472781556562168,2.9019708434634395,7.088408778675395,4.65014353704307,1.791759469228055,2.0149030205422647
Maruti Wagon R,Maruti,Wagon R,6.295,3,15000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5,4.8,1.9871891924331375,1.3862943611198906,9.61587214452889,3.0685179539203564,6.906754778648554,4.2200957809833834,1.791759469228055,1.7578579504376943
Mahindra XUV500,Mahindra,XUV500,20.016186,9,70000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7,7.4,3.045292891347698,2.302585092994046,11.156264806643742,2.778819295684189,7.687080155783135,4.948759890378168,2.0794415416798357,2.1282317172025333
Honda City,Honda,City,16.02,3,15000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5,9.75,2.8343891500408605,1.3862943611198906,9.61587214452889,3.2809112301286203,7.312553498102598,4.594109254057169,1.791759469228055,2.3749057545736716
Maruti Swift,Maruti,Swift,7.97,5,13300.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5,5.1,2.193885652680699,1.791759469228055,9.495594499353297,2.8390784858167852,7.088408778675395,4.454347296253507,1.791759469228055,1.8082887555452603
Honda Jazz,Honda,Jazz,10.21,5,37000.0,Dealer,Petrol,Automatic,19.0,1199.0,88.7,5,6.45,2.41680624048701,1.791759469228055,10.518700218288165,2.995732273553991,7.090076835776092,4.496470735042924,1.791759469228055,2.0082140067894727
Mahindra XUV500,Mahindra,XUV500,20.0,4,62000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7,13.45,3.044522437723423,1.6094379124341003,11.034905792929415,2.833213344056216,7.687080155783135,4.948759890378168,2.0794415416798357,2.6706944013587965
Maruti Baleno,Maruti,Baleno,8.693568,4,4414.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5,6.4,2.2714625964761543,1.6094379124341003,8.392763113038061,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,2.001480013097615
Maruti Alto,Maruti,Alto,4.095,5,24000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5,2.75,1.6282596254954234,1.791759469228055,10.085850775128717,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.3217558399823195
Hyundai i10,Hyundai,i10,7.1382666,10,56653.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5,3.0,2.0965772044394058,2.3978952727983707,10.944717872966102,3.035433614742034,6.99117688712121,4.234830924051648,1.791759469228055,1.3862943611198906
Hyundai i10,Hyundai,i10,7.1382666,9,37590.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5,3.7,2.0965772044394058,2.302585092994046,10.534519939024273,2.8875901574378777,7.088408778675395,4.380775871869587,1.791759469228055,1.5475625188614843
Maruti Swift,Maruti,Swift,7.86,10,30000.0,Individual,Petrol,Manual,16.1,1197.0,85.0,5,3.5,2.1815467796863355,2.3978952727983707,10.308985993422082,2.8390784858167852,7.088408778675395,4.454347296253507,1.791759469228055,1.5040773967762742
Hyundai i20,Hyundai,i20,10.81,9,43784.0,Trustmark Dealer,Petrol,Manual,18.5,1197.0,82.85,5,4.15,2.468946665739897,2.302585092994046,10.687046571956325,2.970414465569701,7.088408778675395,4.429029470071496,1.791759469228055,1.6389967331935924
Volkswagen Vento,Volkswagen,Vento,13.46,7,56000.0,Dealer,Petrol,Automatic,16.93,1197.0,103.2,5,6.1,2.671386219368722,2.0794415416798357,10.933124826700707,2.886475304637442,7.088408778675395,4.646312100031763,1.791759469228055,1.960094770615237
Maruti Wagon R,Maruti,Wagon R,6.3,14,35986.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,1.5,1.9878743742824085,2.70805020110221,10.490913041110819,2.9907197125611136,6.906754778648554,4.2209771907490214,1.791759469228055,0.9162907318741551
Nissan Kicks,Nissan,Kicks,14.003333,1,7500.0,Individual,Diesel,Manual,20.45,1461.0,108.5,5,8.5,2.7082723825338104,0.6931471805599453,8.922791623969637,3.065724680942298,7.2875606403097235,4.695924549256556,1.791759469228055,2.2512917986064953
Hyundai i20,Hyundai,i20,10.575,8,28000.0,Dealer,Petrol,Manual,18.5,1197.0,82.85,5,4.25,2.448847583494124,2.1972245773362196,10.239995502805316,2.970414465569701,7.088408778675395,4.429029470071496,1.791759469228055,1.6582280766035324
Ford Figo,Ford,Figo,9.395,4,42267.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,5,6.0,2.3413249653468844,1.6094379124341003,10.651785577560922,3.2895206615939268,7.312553498102598,4.605170185988092,1.791759469228055,1.9459101490553132
Volkswagen Polo,Volkswagen,Polo,9.283831,8,70000.0,Individual,Diesel,Manual,22.07,1199.0,73.9,5,5.0,2.330572821230334,2.1972245773362196,11.156264806643742,3.13853305895741,7.090076835776092,4.316153910895388,1.791759469228055,1.791759469228055
Maruti DzireZXI,Maruti,DzireZXI,8.615,7,50000.0,Dealer,Petrol,Manual,23.26,1197.0,88.5,5,5.0,2.2633243552360796,2.0794415416798357,10.819798284210286,3.1888289129504397,7.088408778675395,4.4942386252808095,1.791759469228055,1.791759469228055
Maruti Celerio,Maruti,Celerio,5.93,7,33231.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5,3.75,1.93585978843105,2.0794415416798357,10.411268546115894,3.1822118563252286,6.906754778648554,4.2200957809833834,1.791759469228055,1.55814461804655
Maruti Alto,Maruti,Alto,4.112027,4,6808.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5,3.69,1.6315960316686866,1.6094379124341003,8.826000545482966,3.2168738527762626,6.906754778648554,4.220242773943291,1.791759469228055,1.5454325946587122
Ford Ecosport,Ford,Ecosport,11.205,6,50000.0,Individual,Petrol,Manual,15.85,1499.0,110.4,5,5.5,2.501845697593883,1.9459101490553132,10.819798284210286,2.8243506794375235,7.313220387090301,4.71312734119048,1.791759469228055,1.8718021769015913
Honda City,Honda,City,14.945,3,25000.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5,11.91,2.7691452813227433,1.3862943611198906,10.12667110305036,2.9444389791664403,7.311886164077165,4.775756473697867,1.791759469228055,2.5580021930391945
Maruti Baleno,Maruti,Baleno,8.78,5,20000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5,6.25,2.2803394567431665,1.791759469228055,9.90353755128617,3.1090609418310957,7.088408778675395,4.432006548835277,1.791759469228055,1.9810014688665833
Maruti Ciaz,Maruti,Ciaz,11.42,3,35000.0,Individual,Petrol,Manual,21.56,1462.0,103.25,5,7.1,2.5193080826481626,1.3862943611198906,10.463131911491967,3.1161784029570914,7.288244401020124,4.646791860678911,1.791759469228055,2.091864049904636
Mahindra Scorpio,Mahindra,Scorpio,17.309855,11,110000.0,Dealer,Diesel,Manual,12.05,2179.0,120.0,8,4.45,2.907439412584193,2.4849066497880004,11.608244735642321,2.568788148384401,7.687080155783135,4.795790545596741,2.1972245773362196,1.6956155736779295
Hyundai i10,Hyundai,i10,7.1382666,10,82000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5,3.2,2.0965772044394058,2.3978952727983707,11.314486721293981,3.0615200426665052,7.088408778675395,4.380775871869587,1.791759469228055,1.4350845366425882
Maruti Vitara,Maruti,Vitara,10.815,4,55000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,9.55,2.4693698751232804,1.6094379124341003,10.915106645867503,3.2308043655777645,7.130098510125578,4.4942386252808095,1.791759469228055,2.356125878001209
Maruti Alto,Maruti,Alto,4.2,6,19074.0,Individual,Petrol,Manual,22.74,796.0,47.3,5,2.75,1.6486585889075995,1.9459101490553132,9.856133856152658,3.1671613795403326,6.680854678790215,3.877431544862679,1.791759469228055,1.3217558399823195
Hyundai Creta,Hyundai,Creta,16.575,6,83000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,9.55,2.8664774811072227,1.9459101490553132,11.326607934898927,2.890927171896462,7.367077059881012,4.845760626914215,1.791759469228055,2.356125878001209
Toyota Innova,Toyota,Innova,24.86143,8,128000.0,Dealer,Diesel,Manual,12.99,2494.0,100.57,7,9.75,3.252752639197715,2.1972245773362196,11.759793355371237,2.638342772317001,7.822044008185619,4.620748212946824,2.0794415416798357,2.3749057545736716
Honda Civic,Honda,Civic,23.235,11,74000.0,Dealer,Petrol,Automatic,13.9,1799.0,130.2,5,3.85,3.187797894482054,2.4849066497880004,11.211833885608513,2.701361187349418,7.495541943884256,4.876722853249639,1.791759469228055,1.5789786852860037
Maruti Swift,Maruti,Swift,7.7467155,11,92182.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5,2.95,2.1686782636910547,2.4849066497880004,11.431531010765534,2.933856829254017,7.130098510125578,4.330733340286331,1.791759469228055,1.3737155909848573
Maruti Ignis,Maruti,Ignis,7.26,4,47063.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5,5.25,2.1114246152425515,1.6094379124341003,10.759263656544292,3.086029883652105,7.088408778675395,4.416428098248192,1.791759469228055,1.8325814637483102
Maruti Baleno,Maruti,Baleno,8.693568,2,20000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5,6.65,2.2714625964761543,1.0986122886681098,9.90353755128617,3.3460369489860575,7.130098510125578,4.31748811353631,1.791759469228055,2.0347056603047755
Maruti Ciaz,Maruti,Ciaz,11.73,3,15000.0,Dealer,Petrol,Manual,20.65,1462.0,103.25,5,8.0,2.5439613766098743,1.3862943611198906,9.61587214452889,3.0750054368286497,7.288244401020124,4.646791860678911,1.791759469228055,2.1972245773362196
Maruti SwiftDzire,Maruti,SwiftDzire,8.75,13,115000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5,2.5,2.277267285009756,2.6390573296152584,11.652696102959753,2.917770732084279,7.1693500166706,4.463606656824804,1.791759469228055,1.252762968495368
